id,churn_true,p_churn,rank,decile,gender,customer_age,income_category,card_category,months_inactive_12_mon,total_trans_ct
719680908,0,0.012502058151998343,2164,2,F,54,Unknown,Blue,1,94
779324358,0,0.012482365951113123,2165,2,F,47,Less than $40K,Blue,3,66
719729433,0,0.012461502917053223,2166,2,M,49,$60K - $80K,Blue,3,70
739317558,0,0.012457020901607224,2167,2,F,45,Less than $40K,Blue,3,31
779643858,0,0.012395142819689672,2168,2,M,43,$80K - $120K,Blue,2,62
709791333,0,0.012373212393625608,2169,2,F,37,Less than $40K,Blue,3,48
717954333,0,0.012331332620933258,2170,2,F,48,Unknown,Blue,2,73
819977058,0,0.01231914044590577,2171,2,M,53,$80K - $120K,Blue,2,77
721005108,0,0.012275079168881722,2172,2,M,45,Less than $40K,Blue,2,115
716251608,0,0.012272801984659135,2173,2,F,47,Less than $40K,Blue,2,63
742552683,0,0.012236158520858199,2174,2,F,31,Less than $40K,Blue,1,43
804428958,0,0.012226387902195261,2175,2,M,41,$80K - $120K,Blue,3,32
712984983,0,0.012225692423984526,2176,2,M,49,$60K - $80K,Blue,4,25
819752133,0,0.01220603995977657,2177,2,F,31,Less than $40K,Silver,2,127
771630783,0,0.012167263716578966,2178,2,F,45,Less than $40K,Blue,2,31
715880283,0,0.012021888134273542,2179,2,M,52,$60K - $80K,Blue,2,83
718645308,0,0.011965775431321404,2180,2,F,39,Less than $40K,Blue,2,49
711109908,0,0.011957160843904224,2181,2,F,47,Less than $40K,Blue,2,31
771400608,0,0.011836655649534419,2182,2,F,44,Less than $40K,Blue,3,85
715932708,0,0.011766289848959948,2183,2,F,47,Less than $40K,Blue,3,35
711781233,0,0.011716293328514885,2184,2,F,48,Less than $40K,Blue,1,67
786546783,0,0.011686968375587891,2185,2,F,43,Less than $40K,Blue,2,62
801385458,0,0.011612656962704013,2186,2,M,36,$40K - $60K,Blue,1,48
713965683,0,0.01153649463561248,2187,2,F,45,Unknown,Blue,2,48
808279158,0,0.011529109841218159,2188,2,M,50,$120K +,Silver,3,65
717990183,0,0.011499404976999713,2189,2,M,57,$120K +,Blue,2,61
712637283,0,0.011497786995505717,2190,2,F,54,Less than $40K,Blue,3,57
718466883,0,0.01148953780285357,2191,2,M,26,Less than $40K,Blue,1,61
715381533,0,0.011400162501043407,2192,2,M,37,$120K +,Blue,3,58
778170633,0,0.011338923196106566,2193,2,F,58,Less than $40K,Blue,1,75
709513458,0,0.011253045081255813,2194,2,F,35,Less than $40K,Blue,3,71
718032483,0,0.0111620582044558,2195,2,F,35,Less than $40K,Blue,2,36
714425283,0,0.011139333070786177,2196,2,F,37,$40K - $60K,Blue,3,81
719570733,0,0.01111330288469316,2197,2,F,47,Less than $40K,Blue,3,75
789539058,0,0.011015107734360973,2198,2,M,49,$120K +,Blue,3,109
711148308,0,0.011010214718147263,2199,2,F,38,Less than $40K,Blue,4,81
716860233,0,0.010960873677124073,2200,2,F,44,Less than $40K,Blue,3,80
809452383,0,0.010920592625225989,2201,2,M,51,$80K - $120K,Blue,1,90
788826408,0,0.010917333854514086,2202,2,M,49,Unknown,Blue,1,68
721028283,0,0.010859065981678122,2203,2,F,51,Less than $40K,Blue,2,22
714283458,0,0.010813464502933861,2204,2,M,48,$80K - $120K,Blue,3,84
714113658,0,0.010719123545362617,2205,2,F,49,Less than $40K,Blue,3,72
716512383,0,0.010690019841731705,2206,2,F,56,Less than $40K,Blue,3,72
711784908,0,0.010620554685722788,2207,2,M,30,Less than $40K,Blue,1,33
717823383,0,0.010599717855923885,2208,2,M,41,$60K - $80K,Silver,3,112
720510333,0,0.010598782995245266,2209,2,M,51,$80K - $120K,Blue,2,104
794485158,0,0.010597529660686084,2210,2,M,44,$60K - $80K,Blue,1,69
789185508,0,0.010561814391098557,2211,2,M,47,$80K - $120K,Blue,3,42
789717708,0,0.010420698402950769,2212,2,M,53,$80K - $120K,Blue,2,55
719391783,0,0.010404774172497269,2213,2,M,56,$120K +,Blue,3,55
802878408,0,0.010359949475964754,2214,2,M,52,$60K - $80K,Blue,1,73
710978058,0,0.010338882420594041,2215,2,M,46,$60K - $80K,Silver,3,53
708393633,0,0.01029838316064667,2216,2,M,41,$60K - $80K,Blue,4,64
713177808,0,0.010290577246062083,2217,2,M,41,$120K +,Blue,3,51
711577458,0,0.01024745851504133,2218,2,F,46,Less than $40K,Blue,2,58
756658083,0,0.010220336164890076,2219,2,F,44,$40K - $60K,Blue,1,71
713205108,0,0.010215618591596098,2220,2,M,54,$120K +,Blue,1,24
770909433,0,0.010206249953831742,2221,2,M,33,$60K - $80K,Blue,1,48
718394658,0,0.010199103415864124,2222,2,M,32,$120K +,Blue,2,66
794504658,0,0.010195390020242237,2223,2,M,49,$80K - $120K,Blue,2,54
716439258,0,0.010146281652622323,2224,2,F,43,Less than $40K,Blue,3,65
789582483,0,0.010103859458851533,2225,2,F,49,Less than $40K,Blue,1,80
718320933,0,0.010084530699249389,2226,2,F,44,Unknown,Blue,3,43
752944533,0,0.009978853064306572,2227,2,F,53,$40K - $60K,Blue,3,69
771081558,0,0.009937439797141435,2228,2,F,48,Less than $40K,Blue,3,128
708770883,0,0.009913849576576716,2229,2,F,51,Less than $40K,Blue,3,74
772661808,0,0.00987777884995082,2230,2,F,39,Less than $40K,Blue,3,27
826451433,0,0.009832596647882452,2231,2,M,32,$60K - $80K,Blue,1,60
708757233,0,0.009673051886848544,2232,2,F,59,Less than $40K,Blue,3,77
721247883,0,0.009636598852095116,2233,2,M,42,$40K - $60K,Blue,3,94
814776033,0,0.009635766372405536,2234,2,M,63,Less than $40K,Blue,2,25
718583133,0,0.00961201927885041,2235,2,M,57,$80K - $120K,Blue,2,30
720210483,0,0.009579011745822315,2236,2,M,43,$80K - $120K,Blue,2,27
787591008,0,0.00952514905045635,2237,2,F,39,Unknown,Blue,1,46
713010483,0,0.009521821747085383,2238,2,M,38,$80K - $120K,Blue,1,34
788252358,0,0.009504371382338542,2239,2,M,38,$60K - $80K,Blue,3,34
715694433,0,0.009499515526788493,2240,2,F,30,Less than $40K,Blue,1,68
789097833,0,0.00949135476964859,2241,2,M,39,$80K - $120K,Blue,4,69
826065258,0,0.009445419876469964,2242,2,M,42,$80K - $120K,Blue,3,66
817958733,0,0.009415485065536217,2243,2,F,48,$40K - $60K,Blue,3,76
789430083,0,0.00941027955277743,2244,2,F,45,Less than $40K,Blue,3,79
720281508,0,0.009354415312694707,2245,2,M,40,$80K - $120K,Blue,3,56
712659408,0,0.009273161220121081,2246,2,M,34,Less than $40K,Blue,3,126
788966958,0,0.009235669515293591,2247,2,M,43,$60K - $80K,Blue,2,95
767114958,0,0.009231699218004208,2248,2,M,46,$80K - $120K,Blue,3,40
709449333,0,0.009225671185705336,2249,2,F,60,Less than $40K,Blue,2,71
719267283,0,0.009205191288502418,2250,2,M,42,$80K - $120K,Blue,1,77
720254883,0,0.009188507458074752,2251,2,F,35,Unknown,Blue,2,116
719724933,0,0.009113503712567445,2252,2,M,49,$80K - $120K,Blue,3,64
789939558,0,0.009108893129662678,2253,2,M,33,$80K - $120K,Blue,4,47
711220683,0,0.009055933458835824,2254,2,M,47,Less than $40K,Blue,3,58
719234883,0,0.008948646112074101,2255,2,F,43,Less than $40K,Blue,3,37
826717533,0,0.008849822599573265,2256,2,M,39,$40K - $60K,Blue,3,33
717099408,0,0.008797753202550669,2257,2,M,59,$40K - $60K,Silver,2,48
718009158,0,0.008781028883995628,2258,2,M,53,$80K - $120K,Blue,6,117
718692258,0,0.008767193888883312,2259,2,F,31,Unknown,Blue,1,30
713758758,0,0.008747985917095588,2260,2,M,43,$40K - $60K,Blue,3,37
711008508,0,0.008698720198506609,2261,2,M,48,$120K +,Blue,3,37
711052308,0,0.008689006394148435,2262,2,F,52,Less than $40K,Blue,2,79
720836808,0,0.008666904362025302,2263,2,F,36,Unknown,Blue,3,59
794573883,0,0.008586515578726337,2264,2,M,43,$40K - $60K,Blue,3,71
718286658,0,0.008445991980640928,2265,2,F,41,Less than $40K,Blue,2,60
810868758,0,0.00843651933312026,2266,2,F,41,Unknown,Blue,2,76
798558783,0,0.008433737577695596,2267,2,M,27,$120K +,Blue,2,36
780638958,0,0.008430318464457931,2268,2,F,51,Unknown,Blue,3,102
714943233,0,0.008225366040863477,2269,2,F,48,Less than $40K,Blue,2,78
715984908,0,0.008219744950601642,2270,2,M,52,$80K - $120K,Blue,3,25
720769533,0,0.008181230447202939,2271,2,F,46,$40K - $60K,Blue,3,114
772063308,0,0.008178930147559781,2272,2,F,49,Unknown,Blue,3,73
819700533,0,0.008140760539678294,2273,2,F,39,Unknown,Blue,1,57
712238958,0,0.008100429519425733,2274,2,F,43,Less than $40K,Blue,3,79
710744433,0,0.008055861882214115,2275,2,M,52,$80K - $120K,Blue,3,17
720205608,0,0.008042266677677953,2276,2,F,41,$40K - $60K,Blue,2,81
708886533,0,0.008039826408894474,2277,2,F,29,Less than $40K,Blue,1,54
720735408,0,0.007975808507640417,2278,2,M,32,$40K - $60K,Blue,3,64
827683383,0,0.007955618667554969,2279,1,M,43,$80K - $120K,Blue,3,28
709901058,0,0.00789997225955255,2280,1,M,59,$120K +,Blue,3,65
716431833,0,0.007883461048141013,2281,1,M,58,$60K - $80K,Blue,1,85
715964058,0,0.00786110555437426,2282,1,M,62,$40K - $60K,Blue,6,40
771507258,0,0.007836776132190838,2283,1,F,51,$40K - $60K,Blue,1,81
714234858,0,0.007819462712751682,2284,1,F,44,$40K - $60K,Blue,1,63
778356408,0,0.007808570101688141,2285,1,M,43,$120K +,Blue,1,68
713152383,0,0.007792501975307097,2286,1,F,36,Less than $40K,Blue,3,57
825831933,0,0.007780138398637906,2287,1,F,48,Less than $40K,Blue,3,109
714533058,0,0.007762748100629248,2288,1,F,36,Less than $40K,Blue,2,51
720782658,0,0.007753665010107504,2289,1,M,43,$40K - $60K,Blue,2,112
804344733,0,0.007722871487958992,2290,1,F,51,Less than $40K,Blue,1,64
714638883,0,0.007689920721084218,2291,1,F,36,Unknown,Blue,1,43
720249183,0,0.007658168518298592,2292,1,M,52,$80K - $120K,Blue,1,34
718265658,0,0.0075784632747298115,2293,1,F,43,Less than $40K,Blue,2,39
711183558,0,0.00754498224645545,2294,1,M,59,$80K - $120K,Blue,1,32
797228883,0,0.0075336221804409844,2295,1,F,37,Less than $40K,Blue,2,81
719885883,0,0.007526371025739532,2296,1,F,30,Less than $40K,Blue,1,64
721514883,0,0.007511995950592607,2297,1,F,52,$40K - $60K,Blue,1,86
712682583,0,0.007499122045291782,2298,1,M,57,$80K - $120K,Blue,1,63
789105183,0,0.007496048169067796,2299,1,M,50,$60K - $80K,Blue,3,42
771228183,0,0.007490186148906251,2300,1,F,46,Unknown,Silver,2,46
715080258,0,0.007459774868144749,2301,1,F,46,Unknown,Blue,3,40
778255083,0,0.00745660946839091,2302,1,M,40,$60K - $80K,Blue,3,51
713975433,0,0.007437943030412718,2303,1,F,62,Less than $40K,Blue,1,34
709766808,0,0.007426731987860848,2304,1,M,38,$80K - $120K,Blue,1,58
801508383,0,0.007416069214470117,2305,1,M,60,Less than $40K,Blue,3,75
719400108,0,0.0073905392280341625,2306,1,M,47,$80K - $120K,Blue,1,36
716004258,0,0.007374638825271299,2307,1,F,31,Less than $40K,Blue,3,53
708098133,0,0.007373387318066194,2308,1,F,49,Less than $40K,Silver,3,116
712988958,0,0.007364552202739401,2309,1,M,46,$120K +,Blue,2,39
825811158,0,0.007324284226762759,2310,1,M,48,$80K - $120K,Blue,3,66
712241433,0,0.00730737584125123,2311,1,F,43,Unknown,Blue,2,85
783121008,0,0.007292366723480657,2312,1,M,43,$60K - $80K,Blue,3,70
721399833,0,0.007199982215060483,2313,1,M,49,Less than $40K,Blue,3,82
710067183,0,0.007198488266507698,2314,1,F,62,$40K - $60K,Blue,1,56
718947558,0,0.007124717237688575,2315,1,M,53,$120K +,Blue,3,57
712865583,0,0.007113406300670903,2316,1,M,54,$80K - $120K,Blue,3,25
712096758,0,0.0070812570015869915,2317,1,M,43,$80K - $120K,Blue,1,79
778377183,0,0.007030041793786393,2318,1,F,46,Unknown,Blue,1,78
720753183,0,0.006976773284997732,2319,1,F,57,Unknown,Blue,5,37
718477983,0,0.006952441821940518,2320,1,F,63,Unknown,Blue,3,37
772231233,0,0.0069060817481547574,2321,1,M,50,$40K - $60K,Blue,1,74
718072758,0,0.006897991889955137,2322,1,F,51,$40K - $60K,Blue,2,78
714277758,0,0.006871354782869029,2323,1,F,39,Less than $40K,Blue,1,19
720340383,0,0.006675077863025734,2324,1,M,43,$60K - $80K,Blue,3,30
719216508,0,0.006592095911233608,2325,1,M,46,$40K - $60K,Blue,3,64
812973708,0,0.006591107363494881,2326,1,F,50,Unknown,Blue,1,61
713036208,0,0.006589573511536877,2327,1,M,41,$60K - $80K,Blue,3,81
712619808,0,0.006577226814721649,2328,1,M,51,$80K - $120K,Silver,1,32
711608958,0,0.006519690662246393,2329,1,M,41,$80K - $120K,Blue,1,33
714474483,0,0.0065001734155991165,2330,1,F,44,Unknown,Blue,6,65
789304983,0,0.006489044813374072,2331,1,M,32,$60K - $80K,Blue,2,38
710986758,0,0.006479292073898569,2332,1,F,52,Less than $40K,Blue,2,88
718357458,0,0.006429299629781094,2333,1,F,48,Less than $40K,Blue,3,43
780199233,0,0.006422640351924599,2334,1,M,36,$40K - $60K,Blue,6,63
712253058,0,0.006415503145028333,2335,1,M,50,$120K +,Blue,1,88
713453733,0,0.00637958980035154,2336,1,F,39,Less than $40K,Blue,3,74
793412958,0,0.006371068054080091,2337,1,F,38,$40K - $60K,Blue,3,85
810986883,0,0.006340432424403175,2338,1,F,45,Unknown,Blue,2,49
803968233,0,0.0063397114744806,2339,1,M,37,$60K - $80K,Blue,1,43
781297983,0,0.006302266275772881,2340,1,M,49,$120K +,Silver,2,99
711863433,0,0.006291956008314232,2341,1,M,41,$60K - $80K,Blue,2,45
715554708,0,0.006221534431557474,2342,1,F,38,Less than $40K,Blue,1,56
719089383,0,0.006217011606343184,2343,1,F,51,$40K - $60K,Blue,3,81
720286908,0,0.006215645910506185,2344,1,F,47,Less than $40K,Blue,2,36
770560683,0,0.0061473579749633175,2345,1,F,50,Less than $40K,Blue,3,45
709666908,0,0.006125248829358235,2346,1,M,40,$120K +,Blue,3,39
718501983,0,0.006124945375925649,2347,1,M,55,$120K +,Blue,2,71
788709408,0,0.006089118101398353,2348,1,M,36,$120K +,Blue,3,82
710456658,0,0.006079149584508633,2349,1,F,57,Less than $40K,Blue,2,39
771881283,0,0.006077060491497398,2350,1,F,56,Less than $40K,Blue,3,75
709372608,0,0.0060629531949413255,2351,1,F,52,Less than $40K,Blue,5,69
708710283,0,0.005993487902841471,2352,1,F,52,$40K - $60K,Blue,3,64
708469533,0,0.005985998394983319,2353,1,F,55,Less than $40K,Blue,1,73
714557583,0,0.0059727487453874635,2354,1,F,51,Less than $40K,Blue,3,74
716513358,0,0.005971534796530143,2355,1,F,33,Less than $40K,Blue,1,50
799700208,0,0.005968980341393696,2356,1,F,46,Less than $40K,Blue,3,51
720334833,0,0.0059515809679482595,2357,1,M,51,$80K - $120K,Silver,2,55
716626008,0,0.005926624367047494,2358,1,M,48,$80K - $120K,Gold,3,71
717017808,0,0.005910786259216581,2359,1,M,43,$80K - $120K,Blue,1,59
756598833,0,0.005887099976246869,2360,1,F,56,Less than $40K,Blue,1,128
714407058,0,0.005809758110959407,2361,1,M,40,$40K - $60K,Blue,1,82
716171358,0,0.005784212114825145,2362,1,F,46,Less than $40K,Blue,2,36
716350008,0,0.005775052689257429,2363,1,M,37,Unknown,Blue,1,47
801056358,0,0.005761868540098376,2364,1,F,50,Less than $40K,Blue,2,83
711391308,0,0.005743681018956603,2365,1,M,61,$40K - $60K,Blue,1,82
710770383,0,0.005670997404136623,2366,1,M,40,$40K - $60K,Blue,3,70
711422358,0,0.005665851065246445,2367,1,F,41,Less than $40K,Blue,1,61
780373233,0,0.005639258940211929,2368,1,M,55,$60K - $80K,Blue,2,22
712319958,0,0.005597543334501798,2369,1,F,50,Less than $40K,Blue,3,78
716780283,0,0.0055835755658342895,2370,1,M,42,$40K - $60K,Blue,2,118
716545383,0,0.005575645469800825,2371,1,M,49,$120K +,Blue,2,43
711516783,0,0.005571622511117018,2372,1,M,49,$80K - $120K,Blue,2,86
708560733,0,0.005518354382117088,2373,1,M,31,Less than $40K,Blue,2,71
712967508,0,0.005506235057985767,2374,1,M,50,$80K - $120K,Blue,1,41
712814658,0,0.005457529215994604,2375,1,F,44,Less than $40K,Blue,6,78
817035108,0,0.005369080571129507,2376,1,F,48,Less than $40K,Blue,3,46
713363583,0,0.005327050374718367,2377,1,M,49,$60K - $80K,Blue,3,36
710904708,0,0.005188149913399955,2378,1,M,49,$60K - $80K,Blue,2,80
716019333,0,0.005179145792313415,2379,1,F,46,$40K - $60K,Blue,2,87
809937933,0,0.00516610452670187,2380,1,M,50,$120K +,Blue,2,131
721053633,0,0.005152880752037525,2381,1,M,38,$80K - $120K,Blue,1,60
709411383,0,0.005149331970906333,2382,1,F,52,$40K - $60K,Gold,2,100
771460158,0,0.005108730658593918,2383,1,F,55,Less than $40K,Silver,2,106
779217333,0,0.005048776614133401,2384,1,M,46,$120K +,Blue,2,71
770135358,0,0.004995493403639986,2385,1,M,52,$60K - $80K,Blue,3,47
716102583,0,0.004992373247590325,2386,1,M,28,Less than $40K,Blue,1,116
717865008,0,0.0049870349293043735,2387,1,M,52,$60K - $80K,Blue,1,51
816756783,0,0.0049835459216715184,2388,1,F,44,Less than $40K,Blue,3,56
772640808,0,0.0047811789952771615,2389,1,F,48,Unknown,Blue,6,104
718108758,0,0.004764761062346182,2390,1,M,50,$120K +,Blue,1,77
771040758,0,0.004722934675600495,2391,1,F,50,Less than $40K,Blue,2,63
712412958,0,0.00472133503728444,2392,1,F,52,Less than $40K,Blue,1,83
712566258,0,0.004686392576513154,2393,1,F,41,Unknown,Blue,4,53
756571983,0,0.004678025530387587,2394,1,M,65,Less than $40K,Blue,3,39
715572783,0,0.004606290561908902,2395,1,M,40,$60K - $80K,Blue,3,54
817144458,0,0.004549325372148264,2396,1,M,52,$60K - $80K,Blue,3,84
717621333,0,0.004485350186036349,2397,1,M,45,$80K - $120K,Blue,3,33
789467508,0,0.004473634388526995,2398,1,F,31,Less than $40K,Blue,2,50
794581533,0,0.004451198279469405,2399,1,M,44,$60K - $80K,Blue,1,32
710512833,0,0.004375409287890891,2400,1,M,41,Less than $40K,Blue,2,67
716263533,0,0.004337016960459497,2401,1,F,56,Unknown,Blue,1,73
712112733,0,0.004321432742607072,2402,1,F,53,Less than $40K,Blue,2,75
721513833,0,0.004268527446706057,2403,1,M,61,$40K - $60K,Blue,2,35
712996833,0,0.004212040755830559,2404,1,M,47,$80K - $120K,Blue,2,69
768949983,0,0.004191663791407373,2405,1,M,47,$120K +,Silver,3,46
734909358,0,0.004183111987128837,2406,1,F,52,Less than $40K,Blue,1,79
820108008,0,0.004176877602270915,2407,1,M,47,$60K - $80K,Silver,2,32
718755483,0,0.0041498541178027265,2408,1,F,50,$40K - $60K,Blue,2,75
803587533,0,0.004143655624234666,2409,1,F,39,Unknown,Blue,3,43
717085983,0,0.004119147941648578,2410,1,M,33,$120K +,Blue,1,87
708338958,0,0.004110338509663048,2411,1,F,46,Less than $40K,Blue,3,65
718212633,0,0.004103174231433436,2412,1,F,51,$40K - $60K,Silver,2,75
788797983,0,0.004100435412206569,2413,1,F,58,Less than $40K,Blue,3,38
709126833,0,0.004022904825791909,2414,1,F,36,Less than $40K,Blue,1,62
714400308,0,0.00398548082225584,2415,1,F,48,Less than $40K,Blue,3,38
789325008,0,0.003949593847635047,2416,1,F,42,Unknown,Blue,2,76
803421108,0,0.003904528248482887,2417,1,F,37,Less than $40K,Blue,2,60
715571583,0,0.003876840425979629,2418,1,M,56,$80K - $120K,Blue,3,80
708482658,0,0.003822948967192206,2419,1,F,43,$40K - $60K,Blue,2,41
721268133,0,0.0037830972760185995,2420,1,F,57,Less than $40K,Blue,1,87
712374708,0,0.00369401537745114,2421,1,M,55,$40K - $60K,Blue,2,40
802449933,0,0.0036248491287083255,2422,1,F,60,Less than $40K,Blue,3,71
788327358,0,0.0036057020595076997,2423,1,M,47,$60K - $80K,Blue,2,52
809425533,0,0.003586668484937712,2424,1,M,51,$80K - $120K,Blue,3,63
713904708,0,0.003522173444195491,2425,1,M,57,$80K - $120K,Blue,3,86
789791808,0,0.003461872270158163,2426,1,F,60,Less than $40K,Blue,4,72
717112533,0,0.0034258128523607452,2427,1,M,50,$60K - $80K,Blue,1,95
713374533,0,0.0034037591785568144,2428,1,F,49,Unknown,Blue,2,79
798011733,0,0.003401863272897153,2429,1,M,31,$80K - $120K,Silver,3,98
716118633,0,0.003399717188327757,2430,1,F,63,Less than $40K,Blue,4,56
714971583,0,0.003372202291491691,2431,1,F,53,$40K - $60K,Blue,3,77
714738858,0,0.003367240380563456,2432,1,F,48,Less than $40K,Blue,2,112
717023508,0,0.0033644542841908156,2433,1,M,58,$80K - $120K,Blue,3,59
711549408,0,0.003342394726027258,2434,1,M,44,$40K - $60K,Blue,2,57
717405408,0,0.0033015216070932957,2435,1,F,47,Unknown,Blue,3,63
711720408,0,0.00329928886226731,2436,1,F,43,Less than $40K,Blue,3,88
710694033,0,0.0032845242339719586,2437,1,M,37,$40K - $60K,Blue,3,61
779707308,0,0.003210211636556172,2438,1,M,40,$60K - $80K,Blue,2,76
805453908,0,0.003198549452334433,2439,1,F,51,Less than $40K,Blue,3,79
717241233,0,0.003175226537147242,2440,1,F,46,Unknown,Blue,3,42
708635058,0,0.0031323492161233596,2441,1,M,56,$120K +,Blue,1,120
779116158,0,0.0030785979462878395,2442,1,F,54,Less than $40K,Blue,4,70
717478983,0,0.003062486966990084,2443,1,F,40,Less than $40K,Blue,3,40
789025083,0,0.003050514964811105,2444,1,M,51,$40K - $60K,Silver,2,64
711340233,0,0.0030320846813920404,2445,1,F,48,$40K - $60K,Blue,1,29
717463608,0,0.003028419690956539,2446,1,F,63,Unknown,Blue,3,68
717830583,0,0.0030243692666942876,2447,1,F,42,Less than $40K,Blue,1,79
711553308,0,0.003016188755454414,2448,1,F,40,Less than $40K,Blue,2,73
713653983,0,0.003015659967833073,2449,1,M,41,$40K - $60K,Blue,3,79
779803008,0,0.0029812027850480874,2450,1,M,47,$60K - $80K,Blue,1,57
711550983,0,0.00295170625703022,2451,1,M,42,$80K - $120K,Silver,1,103
788687133,0,0.0029350693655107772,2452,1,M,49,$60K - $80K,Blue,3,25
720608658,0,0.00292678354882362,2453,1,F,34,Unknown,Blue,1,66
718188858,0,0.002916794513581434,2454,1,M,43,$80K - $120K,Blue,3,51
713884458,0,0.0029037571322533345,2455,1,F,51,Less than $40K,Blue,2,65
713476758,0,0.002886232924291096,2456,1,M,47,$80K - $120K,Blue,1,78
815104608,0,0.0028236369137843802,2457,1,F,48,Unknown,Blue,2,85
713652783,0,0.00281020684001533,2458,1,F,50,Less than $40K,Blue,5,69
716332533,0,0.0027922748344762004,2459,1,M,41,$120K +,Blue,2,33
715233108,0,0.0027586604247621096,2460,1,F,65,Less than $40K,Blue,0,48
780200208,0,0.002676196909132289,2461,1,M,54,$80K - $120K,Silver,1,87
721415658,0,0.00261536172325427,2462,1,M,33,$40K - $60K,Blue,1,79
719265108,0,0.002592386245590295,2463,1,F,37,Unknown,Blue,1,48
716430933,0,0.002454418467104162,2464,1,F,45,Unknown,Blue,2,43
721115733,0,0.0024331185839862567,2465,1,F,57,Less than $40K,Blue,1,31
716176683,0,0.0024157067739630344,2466,1,F,37,Less than $40K,Blue,1,32
712557708,0,0.002390016255542435,2467,1,M,42,$80K - $120K,Blue,1,75
778420383,0,0.002293603583677234,2468,1,F,47,Less than $40K,Blue,3,104
710968008,0,0.0022367109677907935,2469,1,M,48,$60K - $80K,Blue,3,125
720844008,0,0.0022325709131791305,2470,1,M,50,$60K - $80K,Blue,3,76
800869758,0,0.002193625906938932,2471,1,F,37,Less than $40K,Blue,4,83
708286683,0,0.002173488628602034,2472,1,M,59,$40K - $60K,Blue,2,35
801786483,0,0.0021629048090805224,2473,1,M,38,$60K - $80K,Blue,1,98
717355533,0,0.002158670473949652,2474,1,M,42,$60K - $80K,Blue,3,40
709410033,0,0.002156136009255522,2475,1,F,53,Unknown,Blue,3,40
780865308,0,0.0021516829930079058,2476,1,F,39,Unknown,Blue,1,37
709479558,0,0.002124879294209297,2477,1,M,49,$40K - $60K,Blue,2,80
718496283,0,0.0020722536977286965,2478,1,F,57,Less than $40K,Blue,3,78
806624208,0,0.002044039682211226,2479,1,F,30,Less than $40K,Blue,3,80
747551658,0,0.0019983323421546772,2480,1,F,45,Less than $40K,Blue,6,71
718337733,0,0.0019348577575391832,2481,1,M,41,$80K - $120K,Blue,1,93
719365233,0,0.0019198263400482232,2482,1,M,47,$40K - $60K,Blue,3,36
712952283,0,0.0018853102285379636,2483,1,M,42,$80K - $120K,Blue,2,76
713856708,0,0.0018755234248164004,2484,1,M,26,Less than $40K,Blue,3,52
712840608,0,0.0018280876371330928,2485,1,F,52,$40K - $60K,Blue,2,38
801037833,0,0.0017832957404254734,2486,1,M,59,Less than $40K,Blue,3,28
717890583,0,0.0017732062623648894,2487,1,F,44,Less than $40K,Blue,2,77
778873608,0,0.0017702862334961268,2488,1,M,45,$60K - $80K,Blue,1,120
790123983,0,0.0016990722551283588,2489,1,F,45,Less than $40K,Blue,2,61
721145433,0,0.0016515639096496822,2490,1,F,54,Unknown,Blue,3,82
718063083,0,0.0016334672158791615,2491,1,M,34,Unknown,Blue,4,61
718984533,0,0.0016014715752509184,2492,1,M,31,Less than $40K,Blue,3,35
717797658,0,0.001561931623730832,2493,1,M,29,$60K - $80K,Blue,2,50
710086308,0,0.0015488083913389936,2494,1,F,60,Less than $40K,Blue,2,69
721171008,0,0.001493494619426788,2495,1,F,45,$40K - $60K,Blue,1,85
708303108,0,0.0014854558684215882,2496,1,F,54,Less than $40K,Blue,4,82
712084383,0,0.0014576189563133795,2497,1,F,54,Less than $40K,Blue,2,87
713236458,0,0.001456588095215188,2498,1,F,43,$40K - $60K,Blue,2,73
708245808,0,0.0013855601955932682,2499,1,F,47,Less than $40K,Blue,2,60
709257708,0,0.0013578196006023451,2500,1,M,48,$60K - $80K,Silver,3,41
710207208,0,0.0013524850019986994,2501,1,M,49,$60K - $80K,Blue,3,38
713948808,0,0.001324513709973146,2502,1,F,49,Unknown,Blue,3,42
711360783,0,0.0012977781746207149,2503,1,M,38,$60K - $80K,Silver,1,70
710268858,0,0.0012291795339149554,2504,1,F,49,$40K - $60K,Blue,2,82
719848008,0,0.0011490268890080142,2505,1,M,54,$60K - $80K,Blue,3,18
715518783,0,0.0011102870629383695,2506,1,F,48,Unknown,Blue,3,107
708147108,0,0.001093747087135457,2507,1,M,44,$40K - $60K,Blue,1,24
824812983,0,0.00106721344946008,2508,1,M,40,$40K - $60K,Blue,3,102
708402333,0,0.0010563186881115709,2509,1,F,30,Less than $40K,Blue,1,44
720411183,0,0.001044561659331697,2510,1,F,49,Less than $40K,Blue,3,47
720015183,0,0.0010252013464734971,2511,1,F,44,Less than $40K,Blue,2,86
718373658,0,0.00093859822993779,2512,1,M,47,$80K - $120K,Blue,1,47
710303208,0,0.0009048700217870612,2513,1,M,45,$80K - $120K,Blue,3,42
717400533,0,0.0009034181210142585,2514,1,M,39,$60K - $80K,Blue,3,44
721220583,0,0.0007612512354626561,2515,1,F,37,$40K - $60K,Blue,2,32
813961233,0,0.0007518344978586635,2516,1,M,33,$120K +,Gold,1,73
710982858,0,0.0007478139507694346,2517,1,M,48,$40K - $60K,Blue,2,63
712014708,0,0.0006486358711395265,2518,1,M,62,$60K - $80K,Blue,2,52
